index,date,cust,prod,demand,sales
4976,2019-01-11,神戸市,G,0,0
4977,2019-01-11,神戸市,H,1,1
4978,2019-01-11,神戸市,I,0,0
4979,2019-01-11,神戸市,J,1,1
4980,2019-01-11,奈良市,A,0,0
4981,2019-01-11,奈良市,B,0,0
4982,2019-01-11,奈良市,C,2,2
4983,2019-01-11,奈良市,D,1,1
4984,2019-01-11,奈良市,E,10,10
4985,2019-01-11,奈良市,F,2,2
4986,2019-01-11,奈良市,G,2,2
4987,2019-01-11,奈良市,H,2,2
4988,2019-01-11,奈良市,I,0,0
4989,2019-01-11,奈良市,J,5,5
4990,2019-01-11,和歌山市,A,54,54
4991,2019-01-11,和歌山市,B,50,50
4992,2019-01-11,和歌山市,C,18,18
4993,2019-01-11,和歌山市,D,2,2
4994,2019-01-11,和歌山市,E,229,229
4995,2019-01-11,和歌山市,F,36,36
4996,2019-01-11,和歌山市,G,48,48
4997,2019-01-11,和歌山市,H,114,114
4998,2019-01-11,和歌山市,I,8,8
4999,2019-01-11,和歌山市,J,155,155
5000,2019-01-11,鳥取市,A,1,1
5001,2019-01-11,鳥取市,B,0,0
5002,2019-01-11,鳥取市,C,0,0
5003,2019-01-11,鳥取市,D,0,0
5004,2019-01-11,鳥取市,E,6,6
5005,2019-01-11,鳥取市,F,1,1
5006,2019-01-11,鳥取市,G,1,1
5007,2019-01-11,鳥取市,H,3,3
5008,2019-01-11,鳥取市,I,0,0
5009,2019-01-11,鳥取市,J,4,4
5010,2019-01-11,松江市,A,6,6
5011,2019-01-11,松江市,B,7,7
5012,2019-01-11,松江市,C,3,3
5013,2019-01-11,松江市,D,0,0
5014,2019-01-11,松江市,E,34,34
5015,2019-01-11,松江市,F,6,6
5016,2019-01-11,松江市,G,7,7
5017,2019-01-11,松江市,H,18,18
5018,2019-01-11,松江市,I,0,0
5019,2019-01-11,松江市,J,26,26
5020,2019-01-11,岡山市,A,118,118
5021,2019-01-11,岡山市,B,116,116
5022,2019-01-11,岡山市,C,44,44
5023,2019-01-11,岡山市,D,7,7
5024,2019-01-11,岡山市,E,506,506
5025,2019-01-11,岡山市,F,77,77
5026,2019-01-11,岡山市,G,104,104
5027,2019-01-11,岡山市,H,257,257
5028,2019-01-11,岡山市,I,17,17
5029,2019-01-11,岡山市,J,346,346
5030,2019-01-11,広島市,A,13,13
5031,2019-01-11,広島市,B,12,12
5032,2019-01-11,広島市,C,4,4
5033,2019-01-11,広島市,D,1,1
5034,2019-01-11,広島市,E,52,52
5035,2019-01-11,広島市,F,8,8
5036,2019-01-11,広島市,G,10,10
5037,2019-01-11,広島市,H,27,27
5038,2019-01-11,広島市,I,2,2
5039,2019-01-11,広島市,J,37,37
5040,2019-01-11,山口市,A,22,22
5041,2019-01-11,山口市,B,22,22
5042,2019-01-11,山口市,C,7,7
5043,2019-01-11,山口市,D,1,1
5044,2019-01-11,山口市,E,94,94
5045,2019-01-11,山口市,F,14,14
5046,2019-01-11,山口市,G,19,19
5047,2019-01-11,山口市,H,46,46
5048,2019-01-11,山口市,I,2,2
5049,2019-01-11,山口市,J,63,63
5050,2019-01-11,徳島市,A,5,5
5051,2019-01-11,徳島市,B,4,4
5052,2019-01-11,徳島市,C,2,2
5053,2019-01-11,徳島市,D,2,2
5054,2019-01-11,徳島市,E,22,22
5055,2019-01-11,徳島市,F,3,3
5056,2019-01-11,徳島市,G,3,3
5057,2019-01-11,徳島市,H,14,14
5058,2019-01-11,徳島市,I,1,1
5059,2019-01-11,徳島市,J,15,15
5060,2019-01-11,高松市,A,20,20
5061,2019-01-11,高松市,B,20,20
5062,2019-01-11,高松市,C,7,7
5063,2019-01-11,高松市,D,1,1
5064,2019-01-11,高松市,E,90,90
5065,2019-01-11,高松市,F,13,13
5066,2019-01-11,高松市,G,19,19
5067,2019-01-11,高松市,H,45,45
5068,2019-01-11,高松市,I,3,3
5069,2019-01-11,高松市,J,60,60
5070,2019-01-11,松山市,A,41,41
5071,2019-01-11,松山市,B,41,41
5072,2019-01-11,松山市,C,14,14
5073,2019-01-11,松山市,D,2,2
5074,2019-01-11,松山市,E,176,176
5075,2019-01-11,松山市,F,28,28
5076,2019-01-11,松山市,G,38,38
5077,2019-01-11,松山市,H,88,88
5078,2019-01-11,松山市,I,6,6
5079,2019-01-11,松山市,J,119,119
5080,2019-01-11,高知市,A,0,0
5081,2019-01-11,高知市,B,0,0
5082,2019-01-11,高知市,C,0,0
5083,2019-01-11,高知市,D,0,0
5084,2019-01-11,高知市,E,1,1
5085,2019-01-11,高知市,F,0,0
5086,2019-01-11,高知市,G,1,1
5087,2019-01-11,高知市,H,0,0
5088,2019-01-11,高知市,I,0,0
5089,2019-01-11,高知市,J,0,0
5090,2019-01-11,福岡市,A,26,26
5091,2019-01-11,福岡市,B,27,27
5092,2019-01-11,福岡市,C,10,10
5093,2019-01-11,福岡市,D,1,1
5094,2019-01-11,福岡市,E,117,117
5095,2019-01-11,福岡市,F,18,18
5096,2019-01-11,福岡市,G,22,22
5097,2019-01-11,福岡市,H,60,60
5098,2019-01-11,福岡市,I,5,5
5099,2019-01-11,福岡市,J,79,79
5100,2019-01-11,佐賀市,A,286,286
5101,2019-01-11,佐賀市,B,277,277
5102,2019-01-11,佐賀市,C,106,106
5103,2019-01-11,佐賀市,D,14,14
5104,2019-01-11,佐賀市,E,1217,1217
5105,2019-01-11,佐賀市,F,189,189
5106,2019-01-11,佐賀市,G,248,248
5107,2019-01-11,佐賀市,H,618,618
5108,2019-01-11,佐賀市,I,41,41
5109,2019-01-11,佐賀市,J,830,830
5110,2019-01-11,長崎市,A,25,25
5111,2019-01-11,長崎市,B,26,26
5112,2019-01-11,長崎市,C,10,10
5113,2019-01-11,長崎市,D,0,0
5114,2019-01-11,長崎市,E,118,118
5115,2019-01-11,長崎市,F,18,18
5116,2019-01-11,長崎市,G,24,24
5117,2019-01-11,長崎市,H,59,59
5118,2019-01-11,長崎市,I,3,3
5119,2019-01-11,長崎市,J,79,79
5120,2019-01-11,熊本市,A,4,4
5121,2019-01-11,熊本市,B,3,3
5122,2019-01-11,熊本市,C,1,1
5123,2019-01-11,熊本市,D,0,0
5124,2019-01-11,熊本市,E,21,21
5125,2019-01-11,熊本市,F,1,1
5126,2019-01-11,熊本市,G,5,5
5127,2019-01-11,熊本市,H,10,10
5128,2019-01-11,熊本市,I,1,1
5129,2019-01-11,熊本市,J,14,14
5130,2019-01-11,大分市,A,31,31
5131,2019-01-11,大分市,B,32,32
5132,2019-01-11,大分市,C,11,11
5133,2019-01-11,大分市,D,1,1
5134,2019-01-11,大分市,E,141,141
5135,2019-01-11,大分市,F,21,21
5136,2019-01-11,大分市,G,26,26
5137,2019-01-11,大分市,H,69,69
5138,2019-01-11,大分市,I,6,6
5139,2019-01-11,大分市,J,95,95
5140,2019-01-11,宮崎市,A,0,0
5141,2019-01-11,宮崎市,B,1,1
5142,2019-01-11,宮崎市,C,0,0
5143,2019-01-11,宮崎市,D,0,0
5144,2019-01-11,宮崎市,E,5,5
5145,2019-01-11,宮崎市,F,0,0
5146,2019-01-11,宮崎市,G,0,0
5147,2019-01-11,宮崎市,H,2,2
5148,2019-01-11,宮崎市,I,1,1
5149,2019-01-11,宮崎市,J,4,4
5150,2019-01-11,鹿児島市,A,8,8
5151,2019-01-11,鹿児島市,B,10,10
5152,2019-01-11,鹿児島市,C,4,4
5153,2019-01-11,鹿児島市,D,0,0
5154,2019-01-11,鹿児島市,E,39,39
5155,2019-01-11,鹿児島市,F,5,5
5156,2019-01-11,鹿児島市,G,7,7
5157,2019-01-11,鹿児島市,H,20,20
5158,2019-01-11,鹿児島市,I,1,1
5159,2019-01-11,鹿児島市,J,26,26
5160,2019-01-11,那覇市,A,66,66
5161,2019-01-11,那覇市,B,66,66
5162,2019-01-11,那覇市,C,26,26
5163,2019-01-11,那覇市,D,3,3
5164,2019-01-11,那覇市,E,286,286
5165,2019-01-11,那覇市,F,47,47
5166,2019-01-11,那覇市,G,59,59
5167,2019-01-11,那覇市,H,145,145
5168,2019-01-11,那覇市,I,9,9
5169,2019-01-11,那覇市,J,196,196
5170,2019-01-12,札幌市,A,13,13
5171,2019-01-12,札幌市,B,12,12
5172,2019-01-12,札幌市,C,6,6
5173,2019-01-12,札幌市,D,0,0
5174,2019-01-12,札幌市,E,59,59
5175,2019-01-12,札幌市,F,7,7
5176,2019-01-12,札幌市,G,11,11
5177,2019-01-12,札幌市,H,28,28
5178,2019-01-12,札幌市,I,2,2
5179,2019-01-12,札幌市,J,39,39
5180,2019-01-12,青森市,A,39,39
5181,2019-01-12,青森市,B,39,39
5182,2019-01-12,青森市,C,14,14
5183,2019-01-12,青森市,D,3,3
5184,2019-01-12,青森市,E,173,173
5185,2019-01-12,青森市,F,28,28
5186,2019-01-12,青森市,G,36,36
5187,2019-01-12,青森市,H,89,89
5188,2019-01-12,青森市,I,4,4
5189,2019-01-12,青森市,J,116,116
5190,2019-01-12,盛岡市,A,0,0
5191,2019-01-12,盛岡市,B,0,0
5192,2019-01-12,盛岡市,C,0,0
5193,2019-01-12,盛岡市,D,0,0
5194,2019-01-12,盛岡市,E,0,0
5195,2019-01-12,盛岡市,F,0,0
5196,2019-01-12,盛岡市,G,1,1
5197,2019-01-12,盛岡市,H,0,0
5198,2019-01-12,盛岡市,I,0,0
5199,2019-01-12,盛岡市,J,0,0
5200,2019-01-12,仙台市,A,9,9
5201,2019-01-12,仙台市,B,6,6
5202,2019-01-12,仙台市,C,3,3
5203,2019-01-12,仙台市,D,2,2
5204,2019-01-12,仙台市,E,37,37
5205,2019-01-12,仙台市,F,5,5
5206,2019-01-12,仙台市,G,7,7
5207,2019-01-12,仙台市,H,20,20
5208,2019-01-12,仙台市,I,1,1
5209,2019-01-12,仙台市,J,25,25
5210,2019-01-12,秋田市,A,4,4
5211,2019-01-12,秋田市,B,2,2
5212,2019-01-12,秋田市,C,2,2
5213,2019-01-12,秋田市,D,0,0
5214,2019-01-12,秋田市,E,15,15
5215,2019-01-12,秋田市,F,2,2
5216,2019-01-12,秋田市,G,2,2
5217,2019-01-12,秋田市,H,6,6
5218,2019-01-12,秋田市,I,1,1
5219,2019-01-12,秋田市,J,10,10
5220,2019-01-12,山形市,A,0,0
5221,2019-01-12,山形市,B,2,2
5222,2019-01-12,山形市,C,0,0
5223,2019-01-12,山形市,D,0,0
5224,2019-01-12,山形市,E,8,8
5225,2019-01-12,山形市,F,2,2
5226,2019-01-12,山形市,G,2,2
5227,2019-01-12,山形市,H,4,4
5228,2019-01-12,山形市,I,0,0
5229,2019-01-12,山形市,J,5,5
5230,2019-01-12,福島市,A,2,2
5231,2019-01-12,福島市,B,5,5
5232,2019-01-12,福島市,C,1,1
5233,2019-01-12,福島市,D,0,0
5234,2019-01-12,福島市,E,21,21
5235,2019-01-12,福島市,F,4,4
5236,2019-01-12,福島市,G,3,3
5237,2019-01-12,福島市,H,11,11
5238,2019-01-12,福島市,I,1,1
5239,2019-01-12,福島市,J,12,12
5240,2019-01-12,水戸市,A,10,10
5241,2019-01-12,水戸市,B,10,10
5242,2019-01-12,水戸市,C,3,3
5243,2019-01-12,水戸市,D,0,0
5244,2019-01-12,水戸市,E,43,43
5245,2019-01-12,水戸市,F,6,6
5246,2019-01-12,水戸市,G,10,10
5247,2019-01-12,水戸市,H,23,23
5248,2019-01-12,水戸市,I,1,1
5249,2019-01-12,水戸市,J,30,30
5250,2019-01-12,宇都宮市,A,13,13
5251,2019-01-12,宇都宮市,B,12,12
5252,2019-01-12,宇都宮市,C,5,5
5253,2019-01-12,宇都宮市,D,0,0
5254,2019-01-12,宇都宮市,E,54,54
5255,2019-01-12,宇都宮市,F,8,8
5256,2019-01-12,宇都宮市,G,10,10
5257,2019-01-12,宇都宮市,H,27,27
5258,2019-01-12,宇都宮市,I,0,0
5259,2019-01-12,宇都宮市,J,35,35
5260,2019-01-12,前橋市,A,19,19
5261,2019-01-12,前橋市,B,19,19
5262,2019-01-12,前橋市,C,7,7
5263,2019-01-12,前橋市,D,0,0
5264,2019-01-12,前橋市,E,90,90
5265,2019-01-12,前橋市,F,14,14
5266,2019-01-12,前橋市,G,17,17
5267,2019-01-12,前橋市,H,45,45
5268,2019-01-12,前橋市,I,4,4
5269,2019-01-12,前橋市,J,60,60
5270,2019-01-12,さいたま市,A,12,12
5271,2019-01-12,さいたま市,B,13,13
5272,2019-01-12,さいたま市,C,6,6
5273,2019-01-12,さいたま市,D,0,0
5274,2019-01-12,さいたま市,E,58,58
5275,2019-01-12,さいたま市,F,7,7
5276,2019-01-12,さいたま市,G,10,10
5277,2019-01-12,さいたま市,H,29,29
5278,2019-01-12,さいたま市,I,0,0
5279,2019-01-12,さいたま市,J,38,38
5280,2019-01-12,千葉市,A,35,35
5281,2019-01-12,千葉市,B,34,34
5282,2019-01-12,千葉市,C,12,12
5283,2019-01-12,千葉市,D,3,3
5284,2019-01-12,千葉市,E,151,151
5285,2019-01-12,千葉市,F,24,24
5286,2019-01-12,千葉市,G,31,31
5287,2019-01-12,千葉市,H,78,78
5288,2019-01-12,千葉市,I,5,5
5289,2019-01-12,千葉市,J,100,100
5290,2019-01-12,新宿区,A,3,3
5291,2019-01-12,新宿区,B,3,3
5292,2019-01-12,新宿区,C,2,2
5293,2019-01-12,新宿区,D,1,1
5294,2019-01-12,新宿区,E,20,20
5295,2019-01-12,新宿区,F,3,3
5296,2019-01-12,新宿区,G,5,5
5297,2019-01-12,新宿区,H,11,11
5298,2019-01-12,新宿区,I,2,2
5299,2019-01-12,新宿区,J,14,14
5300,2019-01-12,横浜市,A,89,89
5301,2019-01-12,横浜市,B,87,87
5302,2019-01-12,横浜市,C,32,32
5303,2019-01-12,横浜市,D,2,2
5304,2019-01-12,横浜市,E,380,380
5305,2019-01-12,横浜市,F,57,57
5306,2019-01-12,横浜市,G,78,78
5307,2019-01-12,横浜市,H,192,192
5308,2019-01-12,横浜市,I,13,13
5309,2019-01-12,横浜市,J,258,258
5310,2019-01-12,新潟市,A,0,0
5311,2019-01-12,新潟市,B,0,0
5312,2019-01-12,新潟市,C,0,0
5313,2019-01-12,新潟市,D,0,0
5314,2019-01-12,新潟市,E,3,3
5315,2019-01-12,新潟市,F,0,0
5316,2019-01-12,新潟市,G,0,0
5317,2019-01-12,新潟市,H,1,1
5318,2019-01-12,新潟市,I,0,0
5319,2019-01-12,新潟市,J,0,0
5320,2019-01-12,富山市,A,32,32
5321,2019-01-12,富山市,B,31,31
5322,2019-01-12,富山市,C,13,13
5323,2019-01-12,富山市,D,2,2
5324,2019-01-12,富山市,E,142,142
5325,2019-01-12,富山市,F,21,21
5326,2019-01-12,富山市,G,29,29
5327,2019-01-12,富山市,H,71,71
5328,2019-01-12,富山市,I,5,5
5329,2019-01-12,富山市,J,97,97
5330,2019-01-12,金沢市,A,11,11
5331,2019-01-12,金沢市,B,12,12
5332,2019-01-12,金沢市,C,7,7
5333,2019-01-12,金沢市,D,1,1
5334,2019-01-12,金沢市,E,57,57
5335,2019-01-12,金沢市,F,7,7
5336,2019-01-12,金沢市,G,10,10
5337,2019-01-12,金沢市,H,29,29
5338,2019-01-12,金沢市,I,2,2
5339,2019-01-12,金沢市,J,39,39
5340,2019-01-12,福井市,A,22,22
5341,2019-01-12,福井市,B,22,22
5342,2019-01-12,福井市,C,9,9
5343,2019-01-12,福井市,D,1,1
5344,2019-01-12,福井市,E,94,94
5345,2019-01-12,福井市,F,14,14
5346,2019-01-12,福井市,G,20,20
5347,2019-01-12,福井市,H,50,50
5348,2019-01-12,福井市,I,4,4
5349,2019-01-12,福井市,J,64,64
5350,2019-01-12,甲府市,A,2,2
5351,2019-01-12,甲府市,B,4,4
5352,2019-01-12,甲府市,C,2,2
5353,2019-01-12,甲府市,D,0,0
5354,2019-01-12,甲府市,E,16,16
5355,2019-01-12,甲府市,F,3,3
5356,2019-01-12,甲府市,G,2,2
5357,2019-01-12,甲府市,H,7,7
5358,2019-01-12,甲府市,I,0,0
5359,2019-01-12,甲府市,J,9,9
5360,2019-01-12,長野市,A,4,4
5361,2019-01-12,長野市,B,6,6
5362,2019-01-12,長野市,C,0,0
5363,2019-01-12,長野市,D,0,0
5364,2019-01-12,長野市,E,20,20
5365,2019-01-12,長野市,F,3,3
5366,2019-01-12,長野市,G,3,3
5367,2019-01-12,長野市,H,10,10
5368,2019-01-12,長野市,I,0,0
5369,2019-01-12,長野市,J,13,13
5370,2019-01-12,岐阜市,A,57,57
5371,2019-01-12,岐阜市,B,54,54
5372,2019-01-12,岐阜市,C,20,20
5373,2019-01-12,岐阜市,D,2,2
5374,2019-01-12,岐阜市,E,245,245
5375,2019-01-12,岐阜市,F,39,39
5376,2019-01-12,岐阜市,G,51,51
5377,2019-01-12,岐阜市,H,122,122
5378,2019-01-12,岐阜市,I,10,10
5379,2019-01-12,岐阜市,J,167,167
5380,2019-01-12,静岡市,A,240,240
5381,2019-01-12,静岡市,B,233,233
5382,2019-01-12,静岡市,C,91,91
5383,2019-01-12,静岡市,D,11,11
5384,2019-01-12,静岡市,E,1024,1024
5385,2019-01-12,静岡市,F,157,157
5386,2019-01-12,静岡市,G,209,209
5387,2019-01-12,静岡市,H,519,519
5388,2019-01-12,静岡市,I,33,33
5389,2019-01-12,静岡市,J,698,698
5390,2019-01-12,名古屋市,A,9,9
5391,2019-01-12,名古屋市,B,10,10
5392,2019-01-12,名古屋市,C,4,4
5393,2019-01-12,名古屋市,D,1,1
5394,2019-01-12,名古屋市,E,38,38
5395,2019-01-12,名古屋市,F,7,7
5396,2019-01-12,名古屋市,G,8,8
5397,2019-01-12,名古屋市,H,18,18
5398,2019-01-12,名古屋市,I,2,2
5399,2019-01-12,名古屋市,J,25,25
5400,2019-01-12,津市,A,38,38
5401,2019-01-12,津市,B,37,37
5402,2019-01-12,津市,C,13,13
5403,2019-01-12,津市,D,2,2
5404,2019-01-12,津市,E,156,156
5405,2019-01-12,津市,F,24,24
5406,2019-01-12,津市,G,32,32
5407,2019-01-12,津市,H,78,78
5408,2019-01-12,津市,I,4,4
5409,2019-01-12,津市,J,106,106
5410,2019-01-12,大津市,A,88,88
5411,2019-01-12,大津市,B,84,84
5412,2019-01-12,大津市,C,33,33
5413,2019-01-12,大津市,D,3,3
5414,2019-01-12,大津市,E,377,377
5415,2019-01-12,大津市,F,55,55
5416,2019-01-12,大津市,G,78,78
5417,2019-01-12,大津市,H,191,191
5418,2019-01-12,大津市,I,13,13
5419,2019-01-12,大津市,J,256,256
5420,2019-01-12,京都市,A,99,99
5421,2019-01-12,京都市,B,99,99
5422,2019-01-12,京都市,C,36,36
5423,2019-01-12,京都市,D,6,6
5424,2019-01-12,京都市,E,426,426
5425,2019-01-12,京都市,F,63,63
5426,2019-01-12,京都市,G,87,87
5427,2019-01-12,京都市,H,216,216
5428,2019-01-12,京都市,I,14,14
5429,2019-01-12,京都市,J,292,292
5430,2019-01-12,大阪市,A,0,0
5431,2019-01-12,大阪市,B,3,3
5432,2019-01-12,大阪市,C,0,0
5433,2019-01-12,大阪市,D,0,0
5434,2019-01-12,大阪市,E,9,9
5435,2019-01-12,大阪市,F,2,2
5436,2019-01-12,大阪市,G,1,1
5437,2019-01-12,大阪市,H,2,2
5438,2019-01-12,大阪市,I,1,1
5439,2019-01-12,大阪市,J,6,6
5440,2019-01-12,神戸市,A,0,0
5441,2019-01-12,神戸市,B,0,0
5442,2019-01-12,神戸市,C,0,0
5443,2019-01-12,神戸市,D,1,1
5444,2019-01-12,神戸市,E,2,2
5445,2019-01-12,神戸市,F,0,0
5446,2019-01-12,神戸市,G,2,2
5447,2019-01-12,神戸市,H,3,3
5448,2019-01-12,神戸市,I,0,0
5449,2019-01-12,神戸市,J,3,3
5450,2019-01-12,奈良市,A,3,3
5451,2019-01-12,奈良市,B,4,4
5452,2019-01-12,奈良市,C,2,2
5453,2019-01-12,奈良市,D,0,0
5454,2019-01-12,奈良市,E,19,19
5455,2019-01-12,奈良市,F,3,3
5456,2019-01-12,奈良市,G,4,4
5457,2019-01-12,奈良市,H,9,9
5458,2019-01-12,奈良市,I,0,0
5459,2019-01-12,奈良市,J,12,12
5460,2019-01-12,和歌山市,A,90,90
5461,2019-01-12,和歌山市,B,86,86
5462,2019-01-12,和歌山市,C,33,33
5463,2019-01-12,和歌山市,D,3,3
5464,2019-01-12,和歌山市,E,378,378
5465,2019-01-12,和歌山市,F,59,59
5466,2019-01-12,和歌山市,G,77,77
5467,2019-01-12,和歌山市,H,193,193
5468,2019-01-12,和歌山市,I,12,12
5469,2019-01-12,和歌山市,J,260,260
5470,2019-01-12,鳥取市,A,2,2
5471,2019-01-12,鳥取市,B,0,0
5472,2019-01-12,鳥取市,C,1,1
5473,2019-01-12,鳥取市,D,0,0
5474,2019-01-12,鳥取市,E,9,9
5475,2019-01-12,鳥取市,F,1,1
5476,2019-01-12,鳥取市,G,1,1
5477,2019-01-12,鳥取市,H,6,6
5478,2019-01-12,鳥取市,I,1,1
5479,2019-01-12,鳥取市,J,7,7
5480,2019-01-12,松江市,A,12,12
5481,2019-01-12,松江市,B,14,14
5482,2019-01-12,松江市,C,6,6
5483,2019-01-12,松江市,D,0,0
5484,2019-01-12,松江市,E,57,57
5485,2019-01-12,松江市,F,7,7
5486,2019-01-12,松江市,G,11,11
5487,2019-01-12,松江市,H,30,30
5488,2019-01-12,松江市,I,1,1
5489,2019-01-12,松江市,J,39,39
5490,2019-01-12,岡山市,A,199,199
5491,2019-01-12,岡山市,B,193,193
5492,2019-01-12,岡山市,C,73,73
5493,2019-01-12,岡山市,D,9,9
5494,2019-01-12,岡山市,E,843,843
5495,2019-01-12,岡山市,F,131,131
5496,2019-01-12,岡山市,G,174,174
5497,2019-01-12,岡山市,H,427,427
5498,2019-01-12,岡山市,I,29,29
5499,2019-01-12,岡山市,J,575,575
5500,2019-01-12,広島市,A,19,19
5501,2019-01-12,広島市,B,20,20
5502,2019-01-12,広島市,C,8,8
5503,2019-01-12,広島市,D,1,1
5504,2019-01-12,広島市,E,87,87
5505,2019-01-12,広島市,F,12,12
5506,2019-01-12,広島市,G,16,16
5507,2019-01-12,広島市,H,45,45
5508,2019-01-12,広島市,I,3,3
5509,2019-01-12,広島市,J,60,60
5510,2019-01-12,山口市,A,35,35
5511,2019-01-12,山口市,B,35,35
5512,2019-01-12,山口市,C,15,15
5513,2019-01-12,山口市,D,0,0
5514,2019-01-12,山口市,E,153,153
5515,2019-01-12,山口市,F,23,23
5516,2019-01-12,山口市,G,33,33
5517,2019-01-12,山口市,H,81,81
5518,2019-01-12,山口市,I,4,4
5519,2019-01-12,山口市,J,106,106
5520,2019-01-12,徳島市,A,8,8
5521,2019-01-12,徳島市,B,8,8
5522,2019-01-12,徳島市,C,2,2
5523,2019-01-12,徳島市,D,0,0
5524,2019-01-12,徳島市,E,36,36
5525,2019-01-12,徳島市,F,6,6
5526,2019-01-12,徳島市,G,7,7
5527,2019-01-12,徳島市,H,17,17
5528,2019-01-12,徳島市,I,1,1
5529,2019-01-12,徳島市,J,25,25
5530,2019-01-12,高松市,A,35,35
5531,2019-01-12,高松市,B,33,33
5532,2019-01-12,高松市,C,14,14
5533,2019-01-12,高松市,D,0,0
5534,2019-01-12,高松市,E,150,150
5535,2019-01-12,高松市,F,23,23
5536,2019-01-12,高松市,G,31,31
5537,2019-01-12,高松市,H,76,76
5538,2019-01-12,高松市,I,4,4
5539,2019-01-12,高松市,J,104,104
5540,2019-01-12,松山市,A,70,70
5541,2019-01-12,松山市,B,66,66
5542,2019-01-12,松山市,C,26,26
5543,2019-01-12,松山市,D,3,3
5544,2019-01-12,松山市,E,291,291
5545,2019-01-12,松山市,F,46,46
5546,2019-01-12,松山市,G,61,61
5547,2019-01-12,松山市,H,148,148
5548,2019-01-12,松山市,I,8,8
5549,2019-01-12,松山市,J,199,199
5550,2019-01-12,高知市,A,0,0
5551,2019-01-12,高知市,B,1,1
5552,2019-01-12,高知市,C,0,0
5553,2019-01-12,高知市,D,0,0
5554,2019-01-12,高知市,E,0,0
5555,2019-01-12,高知市,F,0,0
5556,2019-01-12,高知市,G,0,0
5557,2019-01-12,高知市,H,0,0
5558,2019-01-12,高知市,I,0,0
5559,2019-01-12,高知市,J,0,0
5560,2019-01-12,福岡市,A,45,45
5561,2019-01-12,福岡市,B,44,44
5562,2019-01-12,福岡市,C,17,17
5563,2019-01-12,福岡市,D,0,0
5564,2019-01-12,福岡市,E,196,196
5565,2019-01-12,福岡市,F,29,29
5566,2019-01-12,福岡市,G,40,40
5567,2019-01-12,福岡市,H,100,100
5568,2019-01-12,福岡市,I,7,7
5569,2019-01-12,福岡市,J,134,134
5570,2019-01-12,佐賀市,A,476,476
5571,2019-01-12,佐賀市,B,463,463
5572,2019-01-12,佐賀市,C,179,179
5573,2019-01-12,佐賀市,D,23,23
5574,2019-01-12,佐賀市,E,2029,2029
5575,2019-01-12,佐賀市,F,313,313
5576,2019-01-12,佐賀市,G,419,419
5577,2019-01-12,佐賀市,H,1031,1031
5578,2019-01-12,佐賀市,I,67,67
5579,2019-01-12,佐賀市,J,1383,1383
5580,2019-01-12,長崎市,A,47,47
5581,2019-01-12,長崎市,B,45,45
5582,2019-01-12,長崎市,C,16,16
5583,2019-01-12,長崎市,D,3,3
5584,2019-01-12,長崎市,E,193,193
5585,2019-01-12,長崎市,F,29,29
5586,2019-01-12,長崎市,G,39,39
5587,2019-01-12,長崎市,H,98,98
5588,2019-01-12,長崎市,I,6,6
5589,2019-01-12,長崎市,J,131,131
5590,2019-01-12,熊本市,A,6,6
5591,2019-01-12,熊本市,B,9,9
5592,2019-01-12,熊本市,C,2,2
5593,2019-01-12,熊本市,D,0,0
5594,2019-01-12,熊本市,E,34,34
5595,2019-01-12,熊本市,F,5,5
5596,2019-01-12,熊本市,G,8,8
5597,2019-01-12,熊本市,H,16,16
5598,2019-01-12,熊本市,I,1,1
5599,2019-01-12,熊本市,J,23,23
5600,2019-01-12,大分市,A,55,55
5601,2019-01-12,大分市,B,51,51
5602,2019-01-12,大分市,C,18,18
5603,2019-01-12,大分市,D,2,2
5604,2019-01-12,大分市,E,232,232
5605,2019-01-12,大分市,F,36,36
5606,2019-01-12,大分市,G,47,47
5607,2019-01-12,大分市,H,117,117
